max_depth,n_estimators,subsample,CrossValidationSet,Measurement,Drug,Concentration_Original,Concentration,Validation Spearman,Training MAE,Validation MAE
3,60,1,4,DoublingTime,CIP,0.004,2,0.278013902,0.12383971,0.165168124
3,60,1,4,GrowthYield,CIP,0.004,2,0.365009648,0.386005398,0.518052586
3,60,1,4,DoublingTime,CIP,0.008,3,0.111787047,0.094518664,0.127360917
3,60,1,4,GrowthYield,CIP,0.008,3,0.564107188,0.563631366,0.827866473
3,60,1,4,DoublingTime,CTX,0.5,1,0.378077815,0.108158163,0.135841954
3,60,1,4,GrowthYield,CTX,0.5,1,0.656432582,0.691038285,1.062438893
3,60,1,4,DoublingTime,CTX,1,2,0.37443257,0.098584221,0.120952335
3,60,1,4,GrowthYield,CTX,1,2,0.663158766,0.746222154,1.152688299
3,60,1,4,DoublingTime,CTX,2,3,0.592824006,0.112695353,0.140676908
3,60,1,4,GrowthYield,CTX,2,3,0.66798161,0.789712103,1.19168583
3,60,1,4,DoublingTime,KAN,4,1,0.039941369,0.086244869,0.118135709
3,60,1,4,GrowthYield,KAN,4,1,0.422453893,0.319775602,0.396924708
3,60,1,4,DoublingTime,KAN,8,2,0.476214938,0.114146293,0.161113756
3,60,1,4,GrowthYield,KAN,8,2,0.567480186,0.581410272,0.749639249
3,60,1,4,DoublingTime,KAN,16,3,0.541642052,0.177875494,0.255321561
3,60,1,4,GrowthYield,KAN,16,3,0.535245096,0.908845708,1.149175522
3,60,1,4,DoublingTime,TET,0.3,1,0.348907495,0.121796478,0.163552666
3,60,1,4,GrowthYield,TET,0.3,1,0.574904987,0.259399656,0.321231547
3,60,1,4,DoublingTime,TET,0.6,2,0.287973741,0.175867122,0.229927973
3,60,1,4,GrowthYield,TET,0.6,2,0.610331271,0.555034959,0.697603438
3,60,1,4,DoublingTime,TET,1.25,3,0.666353094,0.219413476,0.286791345
3,60,1,4,GrowthYield,TET,1.25,3,0.640003971,0.811569448,1.017700196
3,60,1,4,DoublingTime,TRIM,0.125,1,0.334423301,0.117171471,0.160218843
3,60,1,4,GrowthYield,TRIM,0.125,1,0.518934705,0.463075667,0.60732297
3,60,1,4,DoublingTime,TRIM,0.25,2,0.461034287,0.112463758,0.16031292
3,60,1,4,GrowthYield,TRIM,0.25,2,0.536542081,0.603685187,0.802576418
3,60,1,4,DoublingTime,TRIM,0.5,3,0.293240338,0.126262778,0.160693008
3,60,1,4,GrowthYield,TRIM,0.5,3,0.554827571,0.774909488,1.051824985
3,100,0.8,1,DoublingTime,NoAntimicrbial,NA,2,0.487263036,0.158458537,0.251440141
3,100,0.8,1,GrowthYield,NoAntimicrbial,NA,2,0.502712646,0.365076875,0.50895336
3,100,0.8,1,DoublingTime,CAM,0.5,1,0.064981015,0.092179817,0.140195346
3,100,0.8,1,GrowthYield,CAM,0.5,1,0.306453454,0.141470413,0.211564791
3,100,0.8,1,DoublingTime,CAM,1,2,0.112477797,0.088262821,0.144411985
3,100,0.8,1,GrowthYield,CAM,1,2,0.420360002,0.201639682,0.301233258
3,100,0.8,1,DoublingTime,CAM,2,3,0.374864198,0.133037484,0.197699713
3,100,0.8,1,GrowthYield,CAM,2,3,0.580147441,0.341438994,0.522833021
3,100,0.8,1,DoublingTime,CIP,0.002,1,0.219522893,0.077161494,0.121357071
3,100,0.8,1,GrowthYield,CIP,0.002,1,0.100275706,0.153323815,0.225144538
3,100,0.8,1,DoublingTime,CIP,0.004,2,0.268782595,0.105427788,0.170901173
3,100,0.8,1,GrowthYield,CIP,0.004,2,0.360986128,0.324556808,0.484148105
3,100,0.8,1,DoublingTime,CIP,0.008,3,0.16998158,0.078659466,0.117847551
3,100,0.8,1,GrowthYield,CIP,0.008,3,0.626312635,0.475951094,0.785265322
3,100,0.8,1,DoublingTime,CTX,0.5,1,0.365653865,0.090919867,0.140986901
3,100,0.8,1,GrowthYield,CTX,0.5,1,0.719243495,0.609004812,0.962240325
3,100,0.8,1,DoublingTime,CTX,1,2,0.415155495,0.0805436,0.12266807
3,100,0.8,1,GrowthYield,CTX,1,2,0.723945014,0.657863634,1.007128133
3,100,0.8,1,DoublingTime,CTX,2,3,0.56001073,0.093418112,0.14902214
3,100,0.8,1,GrowthYield,CTX,2,3,0.713863184,0.682929798,1.138627889
3,100,0.8,1,DoublingTime,KAN,4,1,0.071562497,0.07481489,0.110000748
3,100,0.8,1,GrowthYield,KAN,4,1,0.398834654,0.258101007,0.412945623
3,100,0.8,1,DoublingTime,KAN,8,2,0.369713892,0.099134655,0.153260265
3,100,0.8,1,GrowthYield,KAN,8,2,0.556576825,0.465057494,0.72076355
3,100,0.8,1,DoublingTime,KAN,16,3,0.556819227,0.155581068,0.226831237
3,100,0.8,1,GrowthYield,KAN,16,3,0.577378224,0.741247131,1.14972328
3,100,0.8,1,DoublingTime,TET,0.3,1,0.365248605,0.10147877,0.155246391
3,100,0.8,1,GrowthYield,TET,0.3,1,0.523198562,0.215524097,0.319747793
3,100,0.8,1,DoublingTime,TET,0.6,2,0.298596604,0.145132913,0.228697412
3,100,0.8,1,GrowthYield,TET,0.6,2,0.591704905,0.460603824,0.688865131
3,100,0.8,1,DoublingTime,TET,1.25,3,0.65360729,0.182579763,0.278758671
3,100,0.8,1,GrowthYield,TET,1.25,3,0.617052418,0.676429136,1.030507434
3,100,0.8,1,DoublingTime,TRIM,0.125,1,0.390882917,0.100238296,0.157970189
3,100,0.8,1,GrowthYield,TRIM,0.125,1,0.641741209,0.386684712,0.58661864
3,100,0.8,1,DoublingTime,TRIM,0.25,2,0.48738216,0.095686528,0.152961809
3,100,0.8,1,GrowthYield,TRIM,0.25,2,0.612509556,0.510472102,0.75390998
3,100,0.8,1,DoublingTime,TRIM,0.5,3,0.334998396,0.106577366,0.164898907
3,100,0.8,1,GrowthYield,TRIM,0.5,3,0.680752211,0.672975226,1.020252841
3,100,0.8,2,DoublingTime,NoAntimicrbial,NA,2,0.44822565,0.160139794,0.25412446
3,100,0.8,2,GrowthYield,NoAntimicrbial,NA,2,0.436884562,0.338278702,0.579259649
3,100,0.8,2,DoublingTime,CAM,0.5,1,0.060827092,0.09514229,0.141024136
3,100,0.8,2,GrowthYield,CAM,0.5,1,0.337081703,0.138382671,0.208590916
3,100,0.8,2,DoublingTime,CAM,1,2,0.056427466,0.089388061,0.134668011
3,100,0.8,2,GrowthYield,CAM,1,2,0.375518919,0.192900077,0.305450183
3,100,0.8,2,DoublingTime,CAM,2,3,0.274309386,0.129943087,0.216638254
3,100,0.8,2,GrowthYield,CAM,2,3,0.53229678,0.343661273,0.538347876
3,100,0.8,2,DoublingTime,CIP,0.002,1,0.204636861,0.075675966,0.128363224
3,100,0.8,2,GrowthYield,CIP,0.002,1,0.167241638,0.150469817,0.233978697
3,100,0.8,2,DoublingTime,CIP,0.004,2,0.287710276,0.104096688,0.165650372
3,100,0.8,2,GrowthYield,CIP,0.004,2,0.345730098,0.313245932,0.474591542
3,100,0.8,2,DoublingTime,CIP,0.008,3,0.061737315,0.077288021,0.127757579
3,100,0.8,2,GrowthYield,CIP,0.008,3,0.594439038,0.468057612,0.766876347
3,100,0.8,2,DoublingTime,CTX,0.5,1,0.299626991,0.089695537,0.135609248
3,100,0.8,2,GrowthYield,CTX,0.5,1,0.708260899,0.603951882,0.958861199
3,100,0.8,2,DoublingTime,CTX,1,2,0.353113418,0.081572978,0.113554905
3,100,0.8,2,GrowthYield,CTX,1,2,0.736689107,0.646756091,0.98631537
3,100,0.8,2,DoublingTime,CTX,2,3,0.533217305,0.093488263,0.143051646
3,100,0.8,2,GrowthYield,CTX,2,3,0.730333119,0.713973289,1.019624053
3,100,0.8,2,DoublingTime,KAN,4,1,0.067252549,0.074181156,0.110147348
3,100,0.8,2,GrowthYield,KAN,4,1,0.465038222,0.259362161,0.409311481
3,100,0.8,2,DoublingTime,KAN,8,2,0.421271743,0.097871637,0.164361894
3,100,0.8,2,GrowthYield,KAN,8,2,0.682594646,0.48251449,0.709116455
3,100,0.8,2,DoublingTime,KAN,16,3,0.616124852,0.150360257,0.242260457
3,100,0.8,2,GrowthYield,KAN,16,3,0.662815779,0.760289607,1.117736403
3,100,0.8,2,DoublingTime,TET,0.3,1,0.411648399,0.100897472,0.162115063
3,100,0.8,2,GrowthYield,TET,0.3,1,0.576077306,0.219163928,0.334503321
3,100,0.8,2,DoublingTime,TET,0.6,2,0.29562792,0.139367747,0.236680464
3,100,0.8,2,GrowthYield,TET,0.6,2,0.563180186,0.444699878,0.745898361
3,100,0.8,2,DoublingTime,TET,1.25,3,0.669607433,0.175613502,0.299464132
3,100,0.8,2,GrowthYield,TET,1.25,3,0.595456919,0.665450275,1.099456612
3,100,0.8,2,DoublingTime,TRIM,0.125,1,0.354412041,0.096904334,0.165084158
3,100,0.8,2,GrowthYield,TRIM,0.125,1,0.538089228,0.368441549,0.6329738
3,100,0.8,2,DoublingTime,TRIM,0.25,2,0.533481736,0.097693969,0.145846667
3,100,0.8,2,GrowthYield,TRIM,0.25,2,0.471911095,0.486732704,0.839877628
3,100,0.8,2,DoublingTime,TRIM,0.5,3,0.374326001,0.107721042,0.163828294
3,100,0.8,2,GrowthYield,TRIM,0.5,3,0.612077601,0.63728231,1.067179355
3,100,0.8,3,DoublingTime,NoAntimicrbial,NA,2,0.353351435,0.160875618,0.240028632
3,100,0.8,3,GrowthYield,NoAntimicrbial,NA,2,0.368152184,0.351982175,0.559404535
3,100,0.8,3,DoublingTime,CAM,0.5,1,0.190297391,0.092389865,0.133702971
3,100,0.8,3,GrowthYield,CAM,0.5,1,0.374319709,0.140234356,0.203394826
3,100,0.8,3,DoublingTime,CAM,1,2,0.154998434,0.091906863,0.131922808
3,100,0.8,3,GrowthYield,CAM,1,2,0.460978048,0.194849256,0.299667004
3,100,0.8,3,DoublingTime,CAM,2,3,0.289051534,0.132644874,0.203956163
3,100,0.8,3,GrowthYield,CAM,2,3,0.528394176,0.345594754,0.525068031
3,100,0.8,3,DoublingTime,CIP,0.002,1,0.265077245,0.078352166,0.118520847
3,100,0.8,3,GrowthYield,CIP,0.002,1,0.172691864,0.147129212,0.242489966
3,100,0.8,3,DoublingTime,CIP,0.004,2,0.274954718,0.106385646,0.161146216
3,100,0.8,3,GrowthYield,CIP,0.004,2,0.392381242,0.312440233,0.479715733
3,100,0.8,3,DoublingTime,CIP,0.008,3,0.261204321,0.081616736,0.122459966
3,100,0.8,3,GrowthYield,CIP,0.008,3,0.55415804,0.481963579,0.747859848
3,100,0.8,3,DoublingTime,CTX,0.5,1,0.345034336,0.08659876,0.152078233
3,100,0.8,3,GrowthYield,CTX,0.5,1,0.711532281,0.611210972,0.964345897
3,100,0.8,3,DoublingTime,CTX,1,2,0.376859878,0.078396839,0.135447723
3,100,0.8,3,GrowthYield,CTX,1,2,0.726479832,0.652341035,0.986668606
3,100,0.8,3,DoublingTime,CTX,2,3,0.496814865,0.08827409,0.162682472
3,100,0.8,3,GrowthYield,CTX,2,3,0.713687179,0.674560692,1.054858362
3,100,0.8,3,DoublingTime,KAN,4,1,0.115418402,0.071515583,0.116309909
3,100,0.8,3,GrowthYield,KAN,4,1,0.349641437,0.253337398,0.449680358
3,100,0.8,3,DoublingTime,KAN,8,2,0.401252747,0.095752012,0.15606275
3,100,0.8,3,GrowthYield,KAN,8,2,0.526376235,0.460210788,0.783247375
3,100,0.8,3,DoublingTime,KAN,16,3,0.578356103,0.151365311,0.236136649
3,100,0.8,3,GrowthYield,KAN,16,3,0.516062352,0.716572049,1.19037381
3,100,0.8,3,DoublingTime,TET,0.3,1,0.456134776,0.101509788,0.159071581
3,100,0.8,3,GrowthYield,TET,0.3,1,0.55151308,0.214269331,0.349205485
3,100,0.8,3,DoublingTime,TET,0.6,2,0.3981228,0.153892558,0.208912378
3,100,0.8,3,GrowthYield,TET,0.6,2,0.609699438,0.470367363,0.678409319
3,100,0.8,3,DoublingTime,TET,1.25,3,0.701097295,0.188447689,0.269866642
3,100,0.8,3,GrowthYield,TET,1.25,3,0.612041569,0.686627208,1.015095136
3,100,0.8,3,DoublingTime,TRIM,0.125,1,0.460781036,0.101489566,0.160013186
3,100,0.8,3,GrowthYield,TRIM,0.125,1,0.628216808,0.384163254,0.594271664
3,100,0.8,3,DoublingTime,TRIM,0.25,2,0.521915068,0.099513076,0.150005771
3,100,0.8,3,GrowthYield,TRIM,0.25,2,0.603744043,0.504030576,0.832493775
3,100,0.8,3,DoublingTime,TRIM,0.5,3,0.397912307,0.106616041,0.169698506
3,100,0.8,3,GrowthYield,TRIM,0.5,3,0.682096844,0.658339034,1.041228812
3,100,0.8,4,DoublingTime,NoAntimicrbial,NA,2,0.352212929,0.15153197,0.259081815
3,100,0.8,4,GrowthYield,NoAntimicrbial,NA,2,0.47764655,0.357941203,0.52791682
3,100,0.8,4,DoublingTime,CAM,0.5,1,0.108107392,0.090575716,0.146514491
3,100,0.8,4,GrowthYield,CAM,0.5,1,0.375101102,0.129093198,0.235490148
3,100,0.8,4,DoublingTime,CAM,1,2,0.127434784,0.089972491,0.138818628
3,100,0.8,4,GrowthYield,CAM,1,2,0.369189937,0.196187447,0.30353331
3,100,0.8,4,DoublingTime,CAM,2,3,0.407455948,0.135087265,0.201628515
3,100,0.8,4,GrowthYield,CAM,2,3,0.528608492,0.333815736,0.508762637
3,100,0.8,4,DoublingTime,CIP,0.002,1,0.21572684,0.079210629,0.124305617
3,100,0.8,4,GrowthYield,CIP,0.002,1,0.223260268,0.151218721,0.227873892
3,100,0.8,4,DoublingTime,CIP,0.004,2,0.197047604,0.102313217,0.171565803
3,100,0.8,4,GrowthYield,CIP,0.004,2,0.37775827,0.310474713,0.501854457
3,100,0.8,4,DoublingTime,CIP,0.008,3,0.160723292,0.078030728,0.130847281
3,100,0.8,4,GrowthYield,CIP,0.008,3,0.565176357,0.470193633,0.826342928
3,100,0.8,4,DoublingTime,CTX,0.5,1,0.384152148,0.08897631,0.135894602
3,100,0.8,4,GrowthYield,CTX,0.5,1,0.668353945,0.593467084,1.037610619
3,100,0.8,4,DoublingTime,CTX,1,2,0.365481091,0.083692033,0.120294879
3,100,0.8,4,GrowthYield,CTX,1,2,0.68781547,0.618855183,1.126217918
3,100,0.8,4,DoublingTime,CTX,2,3,0.621917658,0.095670859,0.137656771
3,100,0.8,4,GrowthYield,CTX,2,3,0.685309325,0.674556069,1.180358806
3,100,0.8,4,DoublingTime,KAN,4,1,0.01273368,0.072094924,0.118320979
3,100,0.8,4,GrowthYield,KAN,4,1,0.444676026,0.265251969,0.384344581
3,100,0.8,4,DoublingTime,KAN,8,2,0.436281824,0.096494277,0.163662133
3,100,0.8,4,GrowthYield,KAN,8,2,0.570922362,0.464257125,0.757424827
3,100,0.8,4,DoublingTime,KAN,16,3,0.576586763,0.147905475,0.256654902
3,100,0.8,4,GrowthYield,KAN,16,3,0.567354581,0.72571475,1.101106829
3,100,0.8,4,DoublingTime,TET,0.3,1,0.345018969,0.102991748,0.162861304
3,100,0.8,4,GrowthYield,TET,0.3,1,0.540876789,0.211681927,0.324485508
3,100,0.8,4,DoublingTime,TET,0.6,2,0.259555019,0.147597132,0.235890934
3,100,0.8,4,GrowthYield,TET,0.6,2,0.61929457,0.461009549,0.698495954
3,100,0.8,4,DoublingTime,TET,1.25,3,0.650024528,0.185365166,0.286059962
3,100,0.8,4,GrowthYield,TET,1.25,3,0.653461792,0.686046077,1.003747846
3,100,0.8,4,DoublingTime,TRIM,0.125,1,0.378287121,0.095794963,0.158141289
3,100,0.8,4,GrowthYield,TRIM,0.125,1,0.550246664,0.386254752,0.58835954
3,100,0.8,4,DoublingTime,TRIM,0.25,2,0.439686492,0.094592951,0.162288264
3,100,0.8,4,GrowthYield,TRIM,0.25,2,0.552593759,0.501107666,0.786870386
3,100,0.8,4,DoublingTime,TRIM,0.5,3,0.25893496,0.103573374,0.167601018
3,100,0.8,4,GrowthYield,TRIM,0.5,3,0.608850623,0.642368479,1.022649106
3,100,1,1,DoublingTime,NoAntimicrbial,NA,2,0.48157367,0.169075921,0.253391862
3,100,1,1,GrowthYield,NoAntimicrbial,NA,2,0.498507958,0.379072719,0.496883783
3,100,1,1,DoublingTime,CAM,0.5,1,0.146696572,0.095670535,0.134967631
3,100,1,1,GrowthYield,CAM,0.5,1,0.256984837,0.147336211,0.210693975
3,100,1,1,DoublingTime,CAM,1,2,0.106294507,0.093240933,0.142488034
3,100,1,1,GrowthYield,CAM,1,2,0.381803668,0.21283263,0.309667122
3,100,1,1,DoublingTime,CAM,2,3,0.415324309,0.1434559,0.193994619
3,100,1,1,GrowthYield,CAM,2,3,0.567639752,0.356398717,0.525480709
3,100,1,1,DoublingTime,CIP,0.002,1,0.285135351,0.082773524,0.117494435
3,100,1,1,GrowthYield,CIP,0.002,1,0.088032114,0.161179707,0.223128631
3,100,1,1,DoublingTime,CIP,0.004,2,0.297626096,0.110516378,0.168907704
3,100,1,1,GrowthYield,CIP,0.004,2,0.353610466,0.341603345,0.48315898
3,100,1,1,DoublingTime,CIP,0.008,3,0.185357794,0.084418561,0.114535851
3,100,1,1,GrowthYield,CIP,0.008,3,0.622465973,0.508186902,0.781179863
3,100,1,1,DoublingTime,CTX,0.5,1,0.384661782,0.097776425,0.139507312
3,100,1,1,GrowthYield,CTX,0.5,1,0.711706509,0.638606993,0.959566482
3,100,1,1,DoublingTime,CTX,1,2,0.318520704,0.085972191,0.128943102
3,100,1,1,GrowthYield,CTX,1,2,0.71892481,0.683630505,1.003863175
3,100,1,1,DoublingTime,CTX,2,3,0.58831343,0.098588951,0.148414519
3,100,1,1,GrowthYield,CTX,2,3,0.697703876,0.713448854,1.174294068
3,100,1,1,DoublingTime,KAN,4,1,-0.009592318,0.07790411,0.113661382
3,100,1,1,GrowthYield,KAN,4,1,0.464647514,0.275668853,0.39445195
3,100,1,1,DoublingTime,KAN,8,2,0.387295123,0.10658089,0.151361762
3,100,1,1,GrowthYield,KAN,8,2,0.568957703,0.493681504,0.702188751
3,100,1,1,DoublingTime,KAN,16,3,0.563965676,0.163528489,0.225195725
3,100,1,1,GrowthYield,KAN,16,3,0.568003937,0.764717281,1.148388286
3,100,1,1,DoublingTime,TET,0.3,1,0.362431765,0.10996255,0.152533835
3,100,1,1,GrowthYield,TET,0.3,1,0.507452653,0.22800452,0.322177857
3,100,1,1,DoublingTime,TET,0.6,2,0.244714107,0.156662305,0.235699262
3,100,1,1,GrowthYield,TET,0.6,2,0.567484655,0.4796535,0.697810932
3,100,1,1,DoublingTime,TET,1.25,3,0.654294677,0.188547101,0.273073662
3,100,1,1,GrowthYield,TET,1.25,3,0.636261295,0.724715223,1.003070297
3,100,1,1,DoublingTime,TRIM,0.125,1,0.462518566,0.103586692,0.15292535
3,100,1,1,GrowthYield,TRIM,0.125,1,0.661236803,0.407953636,0.5814279
3,100,1,1,DoublingTime,TRIM,0.25,2,0.448901358,0.101943676,0.158019408
3,100,1,1,GrowthYield,TRIM,0.25,2,0.636429988,0.546313029,0.742440891
3,100,1,1,DoublingTime,TRIM,0.5,3,0.321144157,0.115215137,0.167170977
3,100,1,1,GrowthYield,TRIM,0.5,3,0.68377236,0.702975197,1.019800521
3,100,1,2,DoublingTime,NoAntimicrbial,NA,2,0.44249633,0.167159147,0.259283822
3,100,1,2,GrowthYield,NoAntimicrbial,NA,2,0.409123988,0.36168676,0.581551445
3,100,1,2,DoublingTime,CAM,0.5,1,0.119877489,0.098840214,0.136685093
3,100,1,2,GrowthYield,CAM,0.5,1,0.405112507,0.144547939,0.20275403
3,100,1,2,DoublingTime,CAM,1,2,0.078878642,0.096415086,0.132927415
3,100,1,2,GrowthYield,CAM,1,2,0.399674334,0.203898492,0.303177774
3,100,1,2,DoublingTime,CAM,2,3,0.304572816,0.135947192,0.216330682
3,100,1,2,GrowthYield,CAM,2,3,0.532339623,0.350674109,0.53914188
3,100,1,2,DoublingTime,CIP,0.002,1,0.219422558,0.080760161,0.128064882
3,100,1,2,GrowthYield,CIP,0.002,1,0.180623809,0.158970043,0.230717569
3,100,1,2,DoublingTime,CIP,0.004,2,0.262104587,0.111095854,0.167521806
3,100,1,2,GrowthYield,CIP,0.004,2,0.351364968,0.337315702,0.478764269
3,100,1,2,DoublingTime,CIP,0.008,3,0.127188686,0.083169456,0.122956459
3,100,1,2,GrowthYield,CIP,0.008,3,0.608653414,0.513279212,0.752917837
3,100,1,2,DoublingTime,CTX,0.5,1,0.311957637,0.094257594,0.134465681
3,100,1,2,GrowthYield,CTX,0.5,1,0.719437474,0.640832974,0.955597672
3,100,1,2,DoublingTime,CTX,1,2,0.373551194,0.085931152,0.112834292
3,100,1,2,GrowthYield,CTX,1,2,0.719852557,0.670496801,0.997350173
3,100,1,2,DoublingTime,CTX,2,3,0.534058027,0.099532618,0.14066666
3,100,1,2,GrowthYield,CTX,2,3,0.71252621,0.729441246,1.028981807
3,100,1,2,DoublingTime,KAN,4,1,0.072204247,0.077586027,0.11092738
3,100,1,2,GrowthYield,KAN,4,1,0.468398736,0.2767813,0.40442662
3,100,1,2,DoublingTime,KAN,8,2,0.479174799,0.103273512,0.156930561
3,100,1,2,GrowthYield,KAN,8,2,0.663863318,0.510378326,0.715393594
3,100,1,2,DoublingTime,KAN,16,3,0.618788488,0.159546346,0.242870253
3,100,1,2,GrowthYield,KAN,16,3,0.658098183,0.792288886,1.121018771
3,100,1,2,DoublingTime,TET,0.3,1,0.437485803,0.109052182,0.161172837
3,100,1,2,GrowthYield,TET,0.3,1,0.526108671,0.229605851,0.338806962
3,100,1,2,DoublingTime,TET,0.6,2,0.251359874,0.152176258,0.242502901
3,100,1,2,GrowthYield,TET,0.6,2,0.551493431,0.475648866,0.756994364
3,100,1,2,DoublingTime,TET,1.25,3,0.664191355,0.181173866,0.300265965
3,100,1,2,GrowthYield,TET,1.25,3,0.556444906,0.70258563,1.10253681
3,100,1,2,DoublingTime,TRIM,0.125,1,0.350820913,0.103432743,0.163922322
3,100,1,2,GrowthYield,TRIM,0.125,1,0.512522307,0.387145813,0.637051229
3,100,1,2,DoublingTime,TRIM,0.25,2,0.531021919,0.103387752,0.146858099
3,100,1,2,GrowthYield,TRIM,0.25,2,0.479943685,0.507721926,0.832295336
3,100,1,2,DoublingTime,TRIM,0.5,3,0.340442581,0.113961567,0.165213052
3,100,1,2,GrowthYield,TRIM,0.5,3,0.596060336,0.661182139,1.072556086
3,100,1,3,DoublingTime,NoAntimicrbial,NA,2,0.375712896,0.170045353,0.240671191
3,100,1,3,GrowthYield,NoAntimicrbial,NA,2,0.405143445,0.365233176,0.547469438
3,100,1,3,DoublingTime,CAM,0.5,1,0.225958877,0.097996632,0.133774499
3,100,1,3,GrowthYield,CAM,0.5,1,0.343768034,0.14570168,0.206083123
3,100,1,3,DoublingTime,CAM,1,2,0.108318715,0.098237969,0.133349044
3,100,1,3,GrowthYield,CAM,1,2,0.419460154,0.202659939,0.304722537
3,100,1,3,DoublingTime,CAM,2,3,0.340747884,0.139413352,0.197405721
3,100,1,3,GrowthYield,CAM,2,3,0.57403469,0.364789609,0.505802261
3,100,1,3,DoublingTime,CIP,0.002,1,0.239541104,0.083288771,0.117008836
3,100,1,3,GrowthYield,CIP,0.002,1,0.242195762,0.156115229,0.237374643
3,100,1,3,DoublingTime,CIP,0.004,2,0.273815026,0.111378466,0.160817093
3,100,1,3,GrowthYield,CIP,0.004,2,0.362047835,0.336761645,0.482837979
3,100,1,3,DoublingTime,CIP,0.008,3,0.266726538,0.086135016,0.122546359
3,100,1,3,GrowthYield,CIP,0.008,3,0.559366619,0.510514044,0.749942542
3,100,1,3,DoublingTime,CTX,0.5,1,0.359276744,0.090218999,0.151751435
3,100,1,3,GrowthYield,CTX,0.5,1,0.711816584,0.639530454,0.946985024
3,100,1,3,DoublingTime,CTX,1,2,0.389328285,0.083390105,0.135328283
3,100,1,3,GrowthYield,CTX,1,2,0.710619466,0.674115393,0.994880365
3,100,1,3,DoublingTime,CTX,2,3,0.497536745,0.092304828,0.161835475
3,100,1,3,GrowthYield,CTX,2,3,0.693574029,0.697476195,1.079377311
3,100,1,3,DoublingTime,KAN,4,1,0.025994954,0.076608976,0.11952286
3,100,1,3,GrowthYield,KAN,4,1,0.343130337,0.269065225,0.449133759
3,100,1,3,DoublingTime,KAN,8,2,0.404523047,0.102230988,0.155040797
3,100,1,3,GrowthYield,KAN,8,2,0.518655201,0.478767577,0.782218901
3,100,1,3,DoublingTime,KAN,16,3,0.550788571,0.160772285,0.238336497
3,100,1,3,GrowthYield,KAN,16,3,0.503990996,0.764847792,1.173755545
3,100,1,3,DoublingTime,TET,0.3,1,0.405453489,0.109415186,0.161351133
3,100,1,3,GrowthYield,TET,0.3,1,0.556164654,0.224399543,0.339923457
3,100,1,3,DoublingTime,TET,0.6,2,0.41245836,0.161748289,0.20861099
3,100,1,3,GrowthYield,TET,0.6,2,0.619389611,0.494588313,0.670692633
3,100,1,3,DoublingTime,TET,1.25,3,0.700267716,0.196574033,0.267891263
3,100,1,3,GrowthYield,TET,1.25,3,0.645251437,0.728562631,0.994916686
3,100,1,3,DoublingTime,TRIM,0.125,1,0.462130598,0.107901093,0.159745725
3,100,1,3,GrowthYield,TRIM,0.125,1,0.57833863,0.402114073,0.61135176
3,100,1,3,DoublingTime,TRIM,0.25,2,0.53298431,0.107639204,0.148561842
3,100,1,3,GrowthYield,TRIM,0.25,2,0.543719132,0.529935686,0.869132136
3,100,1,3,DoublingTime,TRIM,0.5,3,0.436181009,0.112957362,0.170218356
3,100,1,3,GrowthYield,TRIM,0.5,3,0.661829812,0.674383886,1.052558589
3,100,1,4,DoublingTime,NoAntimicrbial,NA,2,0.367310158,0.162610147,0.26246442
3,100,1,4,GrowthYield,NoAntimicrbial,NA,2,0.433437095,0.372738931,0.545349328
3,100,1,4,DoublingTime,CAM,0.5,1,0.115877725,0.095946437,0.146199052
3,100,1,4,GrowthYield,CAM,0.5,1,0.327041109,0.13652676,0.236962771
3,100,1,4,DoublingTime,CAM,1,2,0.194678062,0.096791332,0.137939305
3,100,1,4,GrowthYield,CAM,1,2,0.375507332,0.206490826,0.304375339
3,100,1,4,DoublingTime,CAM,2,3,0.369771358,0.141756024,0.204572571
3,100,1,4,GrowthYield,CAM,2,3,0.514092747,0.355498731,0.503901684
3,100,1,4,DoublingTime,CIP,0.002,1,0.229349344,0.084253968,0.120426974
3,100,1,4,GrowthYield,CIP,0.002,1,0.232937929,0.159351472,0.224517558
3,100,1,4,DoublingTime,CIP,0.004,2,0.270582231,0.109904169,0.167726265
3,100,1,4,GrowthYield,CIP,0.004,2,0.374058146,0.337566113,0.511894808
3,100,1,4,DoublingTime,CIP,0.008,3,0.107458313,0.083555069,0.12949744
3,100,1,4,GrowthYield,CIP,0.008,3,0.582112422,0.49119324,0.81469374
3,100,1,4,DoublingTime,CTX,0.5,1,0.396869524,0.095243161,0.134898461
3,100,1,4,GrowthYield,CTX,0.5,1,0.659490974,0.603961687,1.075935054
3,100,1,4,DoublingTime,CTX,1,2,0.397436628,0.087215679,0.118741007
3,100,1,4,GrowthYield,CTX,1,2,0.667553874,0.642234582,1.148042899
3,100,1,4,DoublingTime,CTX,2,3,0.586504383,0.100452616,0.140562527
3,100,1,4,GrowthYield,CTX,2,3,0.674587941,0.682764499,1.18596428
3,100,1,4,DoublingTime,KAN,4,1,-0.016824301,0.07660593,0.119547173
3,100,1,4,GrowthYield,KAN,4,1,0.45851984,0.276464797,0.38524754
3,100,1,4,DoublingTime,KAN,8,2,0.451050808,0.099510252,0.161654707
3,100,1,4,GrowthYield,KAN,8,2,0.542121635,0.497572582,0.765181985
3,100,1,4,DoublingTime,KAN,16,3,0.553176563,0.153252896,0.257484131
3,100,1,4,GrowthYield,KAN,16,3,0.541484468,0.784488465,1.139801279
